ID,reviews,date,nps_score,clinic,city,state,polarity_score,label,nps_label,timestamp
a2p1U000000RsSCQA0,financially makes sense  the physicians are well qualified ,10-09-2015,8,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.3612,Positive,Passive,1441823400.0
a2p1U000000Rt8bQAC,ease  convenience  good care  low cost ,23-11-2016,8,DTC Centrum Healthcare Center Clinic,Greenwood Village,CO,0.9062,Positive,Passive,1479839400.0
a2p1U000000Rq2OQAS,they were able to get me in even though there was an issue with my insurance,19-03-2018,8,Monroe Campus Park Clinic,Monroe,NC,0.4404,Positive,Passive,1521397800.0
a2p1U000000RoaHQAS,seems like a well organized office,12-11-2018,8,Hamilton Quakerbridge Road Office,Hamilton,NJ,0.0,Neutral,Passive,1541961000.0
a2p1U000000RoImQAK,i like the availability and easiness of contacting paladina doctors  also really low wait times ,23-06-2018,8,Louisville Park Plaza Clinic,Louisville,KY,0.296,Positive,Passive,1529692200.0
a2p1U000000RtIrQAK,individual attention   very convenient  get meds there ,01-03-2017,8,DTC Centrum Healthcare Center Clinic,Greenwood Village,CO,0.775,Positive,Passive,1488306600.0
a2p1U000000RsacQAC,so far i enjoy the one on one attention from the staff ,27-08-2015,8,Monroe Campus Park Clinic,Monroe,NC,0.2732,Positive,Passive,1440613800.0
a2p3g000000LAboAAG,i like the people but it seems like sometimes you get herded through ,14-07-2020,8,Mayville Metalcraft Clinic,Mayville,WI,0.4404,Positive,Passive,1594665000.0
a2p1U000000RsyKQAS,dr  d is very knowledgeable and reply in a timely manner ,22-09-2016,8,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.5106,Positive,Passive,1474482600.0
a2p1U000000RoPHQA0,i love the amount of time i am able to spend with providers through paladina and the personal care ,10-04-2019,8,Monroe Campus Park Clinic,Monroe,NC,0.9517,Positive,Passive,1554834600.0
a2p1U000000RpcqQAC,quick and easy,18-09-2017,8,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.5574,Positive,Passive,1505673000.0
a2p1U000000RqVfQAK,i like dr  brone   i just don t talk to that many people about what doctor i see ,10-12-2014,5,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.8687,Positive,Detractor,1418149800.0
a2p1U000000RtT8QAK,convenience,13-03-2017,7,Louisville Humana East Health Center,Louisville,KY,0.296,Positive,Passive,1489343400.0
a2p1U000000RoSLQA0,convenient location for employees  usually don t have to wait very long for an appointment ,26-04-2019,8,Louisville Humana East Health Center,Louisville,KY,0.0,Neutral,Passive,1556217000.0
a2p1U000000RpR4QAK,to long of a time to get in touch with a medical person when there is medical advise or appointment needed,12-06-2017,3,Mayville Metalcraft Clinic,Mayville,WI,0.0,Neutral,Detractor,1497205800.0
a2p1U000000Rt1qQAC,it s very convenient and i am treated well ,06-10-2016,8,Louisville Humana East Health Center,Louisville,KY,0.0,Neutral,Passive,1475692200.0
a2p1U000000RtQFQA0,the staff was real friendly  but seemed real rushed,03-04-2017,5,Mayville Metalcraft Clinic,Mayville,WI,0.5719,Positive,Detractor,1491157800.0
a2p1U000000RqYhQAK,i like the ease of making an appointment and the amount of time my dr spent with me   parking is kind of difficult  though   ,25-06-2015,8,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.8074,Positive,Passive,1435170600.0
a2p1U000000Rp4aQAC,i like that it s personal and you feel like the time there is didacted to you ,07-10-2018,7,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.3612,Positive,Passive,1538850600.0
a2p1U000000Rpp2QAC,the physician was really nice and friendsly she made suggestions and useful advises ,15-12-2017,8,Aurora Cornerstar Plaza Clinic,Aurora,CO,0.6124,Positive,Passive,1513276200.0
a2p3g000000KzqRAAS,affordable care  easy to schedule online appointments  friendly staff and doctor ,16-04-2020,8,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.8316,Positive,Passive,1586975400.0
a2p1U000000RoRnQAK,it was quick and convenient ,25-04-2019,8,Louisville Humana West Health Center,Louisville,KY,0.0,Neutral,Passive,1556130600.0
a2p1U000000RokCQAS,great doctors  you can call them any time ,07-01-2019,8,DTC Centrum Healthcare Center Clinic,Greenwood Village,CO,0.7425,Positive,Passive,1546799400.0
a2p1U000000RqbMQAS,great service and doctors,08-04-2014,5,Federal Way 32nd Ave Clinic,Federal Way,WA,0.0,Positive,Detractor,1396895400.0
a2p3g000000KyscAAC,extremely affordable  personal care   medications available on site    lowered score because telephone messages and emails left with office staff frequently go unanswered ,22-01-2020,7,Sterling Inspire Health,Sterling,CO,0.4215,Positive,Passive,1579631400.0
a2p3g000000KzvlAAC,great providers  efficient and timely appointments,14-05-2020,8,Louisville Seven Counties Broadway Clinic,Louisville,KY,0.8176,Positive,Passive,1589394600.0
a2p1U000000RoEIQA0,son muy amables el personal  yte ayudan en todo,09-05-2018,8,Miami Le Jeune Rd Clinic,Miami,FL,0.0,Neutral,Passive,1525804200.0
a2p1U000000RpeVQAS,i have never had a negative experience  i always get a thorough examination and the doctor i see gives me feedback for how to help with my medical problem no matter what it is and has given internet printouts with suggestions ,27-09-2017,8,Louisville Humana East Health Center,Louisville,KY,0.3612,Positive,Passive,1506450600.0
a2p1U000000RsUeQAK,very nice and helpful nurse and dr haley is great     ,19-09-2014,6,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.7713,Positive,Detractor,1411065000.0
a2p1U000000RsVTQA0,many of the fellow employees do not see the benefit of this service as i  they have a perception it is not a long lasting solution to the heath system we are in being that a doctor left paladina and the town has changed the wellness program many times ,18-09-2014,5,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.3182,Positive,Detractor,1410978600.0
a2p1U000000RtBTQA0,it is always nice for the front office staff to call you by name when you enter the office  it is great that they did the pictures when you first go in ,14-12-2016,7,Monroe Campus Park Clinic,Monroe,NC,0.3612,Positive,Passive,1481653800.0
a2p1U000000Rt91QAC,dr  glaser spent a good deal of time with me discussing my concerns   he was very thorough ,19-11-2016,8,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.0,Positive,Passive,1479493800.0
a2p3g000000L1O9AAK,convenient  i like the provider  responsive ,02-06-2020,8,SSM Health DirectCare Chesterfield,Chesterfield,MO,0.8174,Positive,Passive,1591036200.0
a2p1U000000RscRQAS,the doctor is really nice,04-12-2014,6,New Berlin Health Center,New Berlin,WI,0.296,Positive,Detractor,1417631400.0
a2p3g000000oeUxAAI,the office was disorganized behind the desk   with a stuffed item that resembled a pile of poo   the examination room was dingy   an empty vial was dropped on floor and never picked up while i waited for the doctor   i did not see nor verify my name on the blood draw vial   the doctor and nurse were very personable though ,03-09-2020,2,New Berlin Health Center,New Berlin,WI,0.7184,Positive,Detractor,1599071400.0
a2p4w000002O4AsAAK,my first visit and felt like i would be comfortable using this facility,19-12-2021,6,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.4404,Positive,Detractor,1639852200.0
a2p1U000000RoyLQAS,friendly staff and doctors   i feel the doctor always listens to me   i don t feel rushed ,25-08-2018,8,Akron S. Main Health Center,Akron,OH,0.0,Positive,Passive,1535135400.0
a2p1U000000RsitQAC,i felt very comfortable at my visit  i was treated with great respect and all my questions were answered ,17-12-2015,7,Louisville Seven Counties Broadway Clinic,Louisville,KY,0.2263,Positive,Passive,1450290600.0
a2p1U000000RtQoQAK,reputation,05-03-2017,5,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.4215,Positive,Detractor,1488652200.0
a2p3g000000L0S2AAK,together with my wife our health have well catered for,29-05-2020,7,Clifton Brighton Road Office,Clifton,NJ,0.0,Neutral,Passive,1590690600.0
a2p1U000000RpeWQAS,the doctor was patient with me and listened to me,06-09-2017,6,Aurora Cornerstar Plaza Clinic,Aurora,CO,0.0935,Positive,Detractor,1504636200.0
a2p1U000000Rp8JQAS,friendly and informative,26-10-2018,8,Hamilton Quakerbridge Road Office,Hamilton,NJ,0.3283,Positive,Passive,1540492200.0
a2p1U000000RpXNQA0,i like the courteous staff and how efficient they are,07-08-2017,8,Louisville Humana East Health Center,Louisville,KY,0.0,Positive,Passive,1502044200.0
a2p1U000000RqTGQA0,friendly and welcoming,18-12-2014,8,Aurora Cornerstar Plaza Clinic,Aurora,CO,0.839,Positive,Passive,1418841000.0
a2p1U000000RpBXQA0,easy to establish appointments   convenient   can be seen quickly,11-06-2019,8,Sheboygan Falls Plankview Office,Sheboygan Falls,WI,0.5106,Positive,Passive,1560191400.0
a2p3g000000oRoUAAU,seems like a good value,26-07-2020,8,Aurora Cornerstar Plaza Clinic,Aurora,CO,0.4404,Positive,Passive,1595701800.0
a2p1U000000RtAZQA0,dr spend plenty of time  thorough exploration of issues,22-12-2016,8,Boulder Goose Creek Clinic,Boulder,CO,0.5423,Positive,Passive,1482345000.0
a2p1U000000RvP9QAK,i just didn t  feel as your care facility was projected to be  maybe because i have a  pcp  and it was taken as that which paladina health would be the secondary  but what if i wanted to change        well just didn t  feel as if i was fully appreciated  but will visit  again in future and see if my feelings change ,19-08-2019,7,Jersey City Grand St,Jersey City,NJ,0.9538,Positive,Passive,1566153000.0
a2p1U000000RqH7QAK,easy to make an appointment same day  staff was friendly  only complaint was how loud the staff was in back chatting while i was waiting in the waiting room ,21-04-2016,8,Denver 15th Street Clinic,Denver,CO,0.5719,Positive,Passive,1461177000.0
a2p1U000000RovZQAS,it is convenient and economical ,21-08-2018,7,Denver 15th Street Clinic,Denver,CO,0.0,Neutral,Passive,1534789800.0
a2p1U000000RsXRQA0,great doctor and nurses,04-12-2014,8,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.2363,Positive,Passive,1417631400.0
a2p3g000000KyvEAAS,staff is excellent but may not have all the equipment needed as most other clinics do   ,29-01-2020,6,Denver 15th Street Clinic,Denver,CO,-0.3566,Negative,Detractor,1580236200.0
a2p1U000000RpNeQAK,doctor spends time with you to answer all your questions,22-05-2017,8,Denver 15th Street Clinic,Denver,CO,0.5106,Positive,Passive,1495391400.0
a2p1U000000RpZlQAK,pleasant experience  fast ,14-08-2017,8,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.6249,Positive,Passive,1502649000.0
a2p1U000000RqQaQAK,good doctor,24-07-2014,6,Arvada City of Arvada Clinic,Arvada,CO,0.296,Positive,Detractor,1406140200.0
a2p1U000000RtIRQA0,friendly very informed,06-02-2017,8,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.4939,Positive,Passive,1486319400.0
a2p3g000000KztDAAS,i was really happy i could get a phone appointment with an actual physician to establish myself with a primary care physician for the first time in five years  and it was a next day appointment  also the appointment was very thorough ,01-05-2020,8,Denver State Capitol Clinic,Denver,CO,0.7818,Positive,Passive,1588271400.0
a2p1U000000Rse6QAC,i liked the amount of time dr  dealleaume spent with me ,22-10-2015,8,DTC Centrum Healthcare Center Clinic,Greenwood Village,CO,0.0,Positive,Passive,1445452200.0
a2p1U000000Rp1nQAC,think the idea is good but my experience wasn t what i had hopped it would be,24-09-2018,7,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.0,Positive,Passive,1537727400.0
a2p1U000000RoUDQA0,only prefer certain doctors at the health clinics  have had an experience where i felt like i was not really any sort of priority to the doctor that was helping me ,09-05-2019,8,Arvada City of Arvada Clinic,Arvada,CO,0.296,Positive,Passive,1557340200.0
a2p1U000000RpzPQAS,i love the idea and the staff was great  but the hours are not very convenient,19-03-2018,8,Akron S. Main Health Center,Akron,OH,0.0,Positive,Passive,1521397800.0
a2p1U000000Ro8uQAC,i like the idea of showing up at your appointment and actually getting in on time   having a  one stop  health care facility  blood work  ekg  etc is efficient and frugal,21-05-2018,8,Akron-White Pond Drive Clinic,Akron,OH,0.1078,Positive,Passive,1526841000.0
a2p1U000000RpE7QAK,good for basic treatments,24-06-2019,5,Arvada City of Arvada Clinic,Arvada,CO,0.631,Positive,Detractor,1561314600.0
a2p3g000000KzpiAAC,office visit is timely,08-04-2020,5,Akron S. Main Health Center,Akron,OH,0.7906,Positive,Detractor,1586284200.0
a2p1U000000Rt5iQAC,can t think about anything bad ,08-11-2016,6,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.8999,Positive,Detractor,1478543400.0
a2p1U000000Rpd1QAC,i find the communication skills and bedside manner of my provider to be excellent ,18-09-2017,8,DTC Centrum Healthcare Center Clinic,Greenwood Village,CO,0.9485,Positive,Passive,1505673000.0
a2p1U000000RtA3QAK,trust dr ritter  exam thorough ,08-12-2016,8,Oconomowoc Sentry Equipment Clinic,Oconomowoc,WI,0.7397,Positive,Passive,1481135400.0
a2p3g000000oRlpAAE,friendly and fast  the doctors take the time to listen ,29-07-2020,8,Grand Junction Trailhead Clinic,Grand Junction,CO,0.6705,Positive,Passive,1595961000.0
a2p1U000000RqdkQAC,the staff and dr  cameron are very welcoming and provide great care ,09-04-2014,4,Tacoma Health Center,Tacoma,WA,0.9153,Positive,Detractor,1396981800.0
a2p1U000000RspzQAC,dr brone has poor bedside manner  speaks condescending to patients and does not listen ,20-02-2016,1,Broomfield Buffalo Ridge Clinic,Broomfield,CO,-0.718,Extreme,Detractor,1455906600.0
a2p1U000000RpOLQA0, convenient to go during the workday   facility is really nice  modern  and clean   i like that the exam rooms are like a suite with a couch to give less of that  clinical  feel    i love that the doctor shares his knowledge very well and explains a lot o,02-06-2017,8,Louisville Humana West Health Center,Louisville,KY,0.9412,Positive,Passive,1496341800.0
a2p1U000000RoTLQA0,i have only had   experience with paladina ,09-05-2019,6,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.7322,Positive,Detractor,1557340200.0
a2p1U000000RsuyQAC,satisfied with service treatment,17-03-2016,8,Louisville Seven Counties Broadway Clinic,Louisville,KY,0.34,Positive,Passive,1458153000.0
a2p1U000000Ro5IQAS,i like the drs i ve seen,27-04-2018,8,Denver Lowry Medical Plaza Clinic,Denver,CO,0.2023,Positive,Passive,1524767400.0
a2p3g000000KzCoAAK,convenient and reliable,07-02-2020,8,Akron S. Main Health Center,Akron,OH,0.7269,Positive,Passive,1581013800.0
a2p3g000000Kyt5AAC,my initial appointment was very good   but i need to be with you for awhile before i would feel comfortable making a strong recommendation ,22-01-2020,7,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.7506,Positive,Passive,1579631400.0
